Turbine_exit_pressure_bar,Turbine_exit_temperature_C,Ship_speed_knots,output_power
3.61,923.0,24.0,16502.78620930718
4.55,1070.0,27.0,27140.00949485198
1.31,606.0,6.0,901.9512508456296
1.67,640.0,12.0,2386.039620401448
2.09,707.0,15.0,4342.937684322529
2.52,776.0,18.0,7208.698502927139
3.61,922.0,24.0,16502.78620930718
1.22,547.0,3.0,511.57694771056185
1.33,616.0,6.0,997.0891483718403
1.39,584.0,9.0,1218.3410469886576
1.67,640.0,12.0,2386.039620401448
2.99,823.0,21.0,10945.308805106837
3.61,921.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.34,612.0,6.0,1005.8123039733081
1.67,639.0,12.0,2386.039620401448
2.99,822.0,21.0,10945.308805106837
3.61,920.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.24,563.0,3.0,599.7300375702915
1.39,583.0,9.0,1218.3410469886576
2.09,704.0,15.0,4342.937684322529
2.52,773.0,18.0,7208.698502927139
2.99,821.0,21.0,10945.308805106837
3.61,919.0,24.0,16502.78620930718
1.24,562.0,3.0,598.2849049496401
1.39,582.0,9.0,1218.3410469886576
1.67,637.0,12.0,2386.039620401448
2.52,772.0,18.0,7208.698502927139
2.99,820.0,21.0,10945.308805106837
3.6,918.0,24.0,16502.78620930718
1.25,563.0,3.0,612.7362311561533
1.39,581.0,9.0,1218.3410469886576
1.67,636.0,12.0,2386.039620401448
2.99,819.0,21.0,10945.308805106837
4.55,1060.0,27.0,27140.00949485198
1.39,580.0,9.0,1218.3410469886576
1.67,635.0,12.0,2386.039620401448
4.54,1060.0,27.0,27140.00949485198
1.33,602.0,6.0,982.6901820428872
1.39,580.0,9.0,1218.3410469886576
2.09,701.0,15.0,4342.937684322529
2.52,769.0,18.0,7208.698502927139
2.99,817.0,21.0,10945.308805106837
3.6,914.0,24.0,16502.78620930718
1.67,633.0,12.0,2386.039620401448
2.52,767.0,18.0,7208.698502927139
3.6,913.0,24.0,16502.78620930718
1.27,582.0,3.0,718.2309124636986
1.33,602.0,6.0,989.9158451461439
1.39,578.0,9.0,1218.3410469886576
2.51,766.0,18.0,7208.698502927139
2.99,815.0,21.0,10945.308805106837
3.6,912.0,24.0,16502.78620930718
4.54,1060.0,27.0,27140.00949485198
1.39,577.0,9.0,1218.3410469886576
1.66,632.0,12.0,2386.039620401448
2.09,698.0,15.0,4342.937684322529
2.51,765.0,18.0,7208.698502927139
2.99,814.0,21.0,10945.308805106837
3.6,911.0,24.0,16502.78620930718
4.54,1060.0,27.0,27140.00949485198
1.26,588.0,3.0,702.6171969753573
1.33,606.0,6.0,1001.3931303072585
1.39,576.0,9.0,1219.7966515848211
2.51,764.0,18.0,7208.698502927139
2.99,813.0,21.0,10945.308805106837
3.6,910.0,24.0,16502.78620930718
4.54,1060.0,27.0,27140.00949485198
1.24,569.0,3.0,587.9595370948417
1.33,606.0,6.0,1001.3931303072585
1.39,576.0,9.0,1219.7966515848211
2.09,696.0,15.0,4342.937684322529
3.6,909.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.2,540.0,3.0,440.61884164148046
1.33,605.0,6.0,999.9584696621191
1.39,575.0,9.0,1219.7966515848211
1.66,629.0,12.0,2386.039620401448
2.99,811.0,21.0,10945.308805106837
4.54,1050.0,27.0,27140.00949485198
1.33,604.0,6.0,989.9158451461437
3.6,907.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.14,482.0,3.0,207.81635403496483
1.33,602.0,6.0,976.9934273643779
1.39,573.0,9.0,1219.7966515848211
1.66,627.0,12.0,2386.039620401448
2.09,693.0,15.0,4342.937684322529
2.51,760.0,18.0,7208.698502927139
3.6,906.0,24.0,16502.78620930718
4.53,1050.0,27.0,27140.00949485198
1.33,600.0,6.0,969.872484016241
2.51,759.0,18.0,7208.698502927139
3.6,905.0,24.0,16502.78620930718
4.53,1050.0,27.0,27140.00949485198
1.14,469.0,3.0,196.54850838408942
1.32,598.0,6.0,959.9031633288495
1.39,572.0,9.0,1219.7966515848211
2.09,691.0,15.0,4342.937684322529
2.51,758.0,18.0,7208.698502927139
3.59,904.0,24.0,16502.78620930718
4.53,1050.0,27.0,27140.00949485198
1.16,478.0,3.0,257.64201352089896
1.66,625.0,12.0,2386.039620401448
2.98,806.0,21.0,10945.308805106837
3.59,903.0,24.0,16502.78620930718
1.17,485.0,3.0,298.39894221347055
1.32,593.0,6.0,934.2677672755567
4.53,1050.0,27.0,27140.00949485198
1.2,505.0,3.0,410.48049611804237
1.31,590.0,6.0,917.1775032400282
1.39,569.0,9.0,1219.7966515848211
2.09,688.0,15.0,4342.937684322529
2.51,755.0,18.0,7208.698502927139
2.98,804.0,21.0,10945.308805106837
3.59,901.0,24.0,16502.78620930718
1.31,587.0,6.0,908.6323712222639
2.09,687.0,15.0,4342.937684322529
2.51,753.0,18.0,7208.698502927139
3.59,900.0,24.0,16502.78620930718
4.53,1050.0,27.0,27140.00949485198
1.3,579.0,6.0,855.2985999398213
1.66,621.0,12.0,2386.039620401448
2.09,686.0,15.0,4342.937684322529
2.51,752.0,18.0,7208.698502927139
2.98,802.0,21.0,10945.308805106837
4.53,1050.0,27.0,27140.00949485198
1.27,596.0,3.0,746.5261902970308
1.66,621.0,12.0,2386.039620401448
2.09,686.0,15.0,4342.937684322529
2.51,751.0,18.0,7208.698502927139
1.12,466.0,3.0,134.12401515970905
1.3,576.0,6.0,843.9888663868979
1.39,566.0,9.0,1219.7966515848211
2.09,685.0,15.0,4342.937684322529
2.98,800.0,21.0,10945.308805106837
3.59,897.0,24.0,16502.78620930718
1.22,547.0,3.0,504.3512846073054
1.21,515.0,6.0,439.6658918698916
1.39,586.0,9.0,1218.3410469886576
2.09,708.0,15.0,4342.937684322529
2.52,777.0,18.0,7208.698502927139
2.99,825.0,21.0,10945.308805106837
4.55,1070.0,27.0,27140.00949485198
1.2,528.0,3.0,406.0089625744328
2.99,824.0,21.0,10945.308805106837
3.61,921.0,24.0,16502.78620930718
1.21,533.0,3.0,443.65571453995057
1.39,584.0,9.0,1218.3410469886576
1.67,639.0,12.0,2386.039620401448
2.09,706.0,15.0,4342.937684322529
2.99,823.0,21.0,10945.308805106837
4.55,1060.0,27.0,27140.00949485198
1.21,531.0,3.0,437.87518405734534
1.39,583.0,9.0,1218.3410469886576
1.67,638.0,12.0,2386.039620401448
2.09,705.0,15.0,4342.937684322529
2.99,822.0,21.0,10945.308805106837
3.61,919.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.33,612.0,6.0,975.5692386947504
1.67,637.0,12.0,2386.039620401448
2.09,704.0,15.0,4342.937684322529
2.52,772.0,18.0,7208.698502927139
2.99,821.0,21.0,10945.308805106837
3.61,918.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.23,544.0,3.0,514.4672129518644
1.39,582.0,9.0,1218.3410469886576
1.67,636.0,12.0,2386.039620401448
2.09,703.0,15.0,4342.937684322529
3.61,917.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.33,605.0,6.0,991.360977766795
1.39,581.0,9.0,1218.3410469886576
1.67,636.0,12.0,2386.039620401448
4.55,1060.0,27.0,27140.00949485198
1.23,543.0,3.0,524.0176546187776
1.33,605.0,6.0,994.2512430080976
1.39,580.0,9.0,1218.3410469886576
1.67,635.0,12.0,2386.039620401448
2.09,701.0,15.0,4342.937684322529
2.52,769.0,18.0,7208.698502927139
4.55,1060.0,27.0,27140.00949485198
1.39,579.0,9.0,1218.3410469886576
2.09,700.0,15.0,4342.937684322529
2.99,816.0,21.0,10945.308805106837
3.6,914.0,24.0,16502.78620930718
4.54,1060.0,27.0,27140.00949485198
1.25,563.0,3.0,628.6326899833176
1.34,607.0,6.0,1005.8123039733081
2.52,767.0,18.0,7208.698502927139
2.99,815.0,21.0,10945.308805106837
4.54,1060.0,27.0,27140.00949485198
1.26,569.0,3.0,660.4256076376464
1.39,578.0,9.0,1218.3410469886576
2.52,766.0,18.0,7208.698502927139
3.6,912.0,24.0,16502.78620930718
4.54,1060.0,27.0,27140.00949485198
1.33,607.0,6.0,1004.2624515975372
3.6,911.0,24.0,16502.78620930718
1.27,590.0,3.0,733.4571648580971
1.33,606.0,6.0,1001.3931303072585
1.39,576.0,9.0,1218.3410469886576
1.66,630.0,12.0,2386.039620401448
3.6,910.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.25,579.0,3.0,651.7233959872026
1.33,606.0,6.0,1001.3931303072585
1.39,575.0,9.0,1219.7966515848211
1.66,630.0,12.0,2386.039620401448
2.09,695.0,15.0,4342.937684322529
2.51,763.0,18.0,7208.698502927139
2.99,811.0,21.0,10945.308805106837
4.54,1050.0,27.0,27140.00949485198
1.23,560.0,3.0,545.8621955367385
1.33,604.0,6.0,979.8418047036326
1.39,574.0,9.0,1219.7966515848211
1.66,629.0,12.0,2386.039620401448
2.51,762.0,18.0,7208.698502927139
2.99,810.0,21.0,10945.308805106837
3.6,907.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.66,628.0,12.0,2386.039620401448
2.09,693.0,15.0,4342.937684322529
2.51,760.0,18.0,7208.698502927139
2.99,809.0,21.0,10945.308805106837
3.6,906.0,24.0,16502.78620930718
1.39,573.0,9.0,1219.7966515848211
2.51,759.0,18.0,7208.698502927139
2.98,808.0,21.0,10945.308805106837
3.6,905.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.14,472.0,3.0,190.84128173006798
1.32,596.0,6.0,942.8128992933209
1.39,572.0,9.0,1219.7966515848211
2.51,758.0,18.0,7208.698502927139
4.53,1050.0,27.0,27140.00949485198
1.32,594.0,6.0,935.691955945184
2.09,691.0,15.0,4342.937684322529
2.51,757.0,18.0,7208.698502927139
2.98,806.0,21.0,10945.308805106837
4.53,1050.0,27.0,27140.00949485198
1.16,477.0,3.0,247.1176781313731
2.98,805.0,21.0,10945.308805106837
3.59,902.0,24.0,16502.78620930718
4.53,1050.0,27.0,27140.00949485198
1.31,585.0,6.0,879.3317837397832
1.39,570.0,9.0,1219.7966515848211
1.66,624.0,12.0,2386.039620401448
2.51,755.0,18.0,7208.698502927139
3.59,901.0,24.0,16502.78620930718
1.18,493.0,3.0,348.9262240587064
1.39,569.0,9.0,1219.7966515848211
2.51,754.0,18.0,7208.698502927139
2.98,803.0,21.0,10945.308805106837
3.59,900.0,24.0,16502.78620930718
1.22,516.0,3.0,471.01898655271776
1.39,568.0,9.0,1219.7966515848211
2.09,687.0,15.0,4342.937684322529
2.51,753.0,18.0,7208.698502927139
2.98,803.0,21.0,10945.308805106837
4.53,1050.0,27.0,27140.00949485198
1.39,567.0,9.0,1219.7966515848211
2.09,686.0,15.0,4342.937684322529
1.39,567.0,9.0,1219.7966515848211
1.66,620.0,12.0,2386.039620401448
2.09,685.0,15.0,4342.937684322529
2.98,801.0,21.0,10945.308805106837
1.23,565.0,3.0,575.0371193130757
1.39,566.0,9.0,1219.7966515848211
2.09,684.0,15.0,4342.937684322529
2.98,800.0,21.0,10945.308805106837
1.2,535.0,3.0,433.2675148320803
1.39,585.0,9.0,1218.3410469886576
1.67,640.0,12.0,2386.039620401448
2.52,776.0,18.0,7208.698502927139
3.0,824.0,21.0,10945.308805106837
3.61,922.0,24.0,16502.78620930718
4.56,1060.0,27.0,27140.00949485198
1.21,542.0,3.0,457.1645629503867
1.2,502.0,6.0,404.469582174174
2.52,775.0,18.0,7208.698502927139
3.61,921.0,24.0,16502.78620930718
1.21,513.0,6.0,441.079608564007
1.39,584.0,9.0,1218.3410469886576
2.09,705.0,15.0,4342.937684322529
2.52,774.0,18.0,7208.698502927139
2.99,822.0,21.0,10945.308805106837
1.24,545.0,6.0,579.540068783221
1.39,583.0,9.0,1218.3410469886576
2.09,704.0,15.0,4342.937684322529
4.55,1060.0,27.0,27140.00949485198
1.19,520.0,3.0,380.1850709619248
1.29,584.0,6.0,791.6813487046278
1.39,582.0,9.0,1218.3410469886576
2.09,703.0,15.0,4342.937684322529
1.24,559.0,3.0,586.7238439844298
1.39,581.0,9.0,1218.3410469886576
1.67,636.0,12.0,2386.039620401448
2.09,702.0,15.0,4342.937684322529
2.52,771.0,18.0,7208.698502927139
2.99,819.0,21.0,10945.308805106837
1.33,610.0,6.0,972.7208613554957
1.39,580.0,9.0,1218.3410469886576
1.67,635.0,12.0,2386.039620401448
2.09,701.0,15.0,4342.937684322529
4.55,1060.0,27.0,27140.00949485198
1.33,610.0,6.0,995.6544877267011
2.09,701.0,15.0,4342.937684322529
2.52,769.0,18.0,7208.698502927139
3.6,914.0,24.0,16502.78620930718
1.21,531.0,3.0,470.1602845607365
1.67,633.0,12.0,2386.039620401448
2.09,700.0,15.0,4342.937684322529
2.99,816.0,21.0,10945.308805106837
2.09,699.0,15.0,4342.937684322529
3.6,912.0,24.0,16502.78620930718
1.33,608.0,6.0,999.9584696621191
1.39,577.0,9.0,1218.3410469886576
1.67,632.0,12.0,2386.039620401448
2.09,698.0,15.0,4342.937684322529
2.52,765.0,18.0,7208.698502927139
2.99,814.0,21.0,10945.308805106837
3.6,911.0,24.0,16502.78620930718
1.26,575.0,3.0,692.218525291975
1.33,607.0,6.0,1001.3931303072585
1.67,631.0,12.0,2386.039620401448
2.09,697.0,15.0,4342.937684322529
2.52,764.0,18.0,7208.698502927139
2.99,813.0,21.0,10945.308805106837
4.54,1050.0,27.0,27140.00949485198
1.27,587.0,3.0,735.9809109564808
2.09,696.0,15.0,4342.937684322529
2.99,812.0,21.0,10945.308805106837
3.6,909.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.26,583.0,3.0,682.8251632577416
1.33,604.0,6.0,975.5692386947504
1.39,575.0,9.0,1218.3410469886576
1.66,629.0,12.0,2386.039620401448
2.09,695.0,15.0,4342.937684322529
2.51,762.0,18.0,7208.698502927139
1.24,568.0,3.0,594.975760687859
1.33,603.0,6.0,972.7208613554957
1.39,574.0,9.0,1219.7966515848211
2.09,694.0,15.0,4342.937684322529
2.51,761.0,18.0,7208.698502927139
2.99,810.0,21.0,10945.308805106837
3.6,907.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.2,535.0,3.0,430.7961286112564
2.09,693.0,15.0,4342.937684322529
2.99,809.0,21.0,10945.308805106837
3.6,906.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.17,510.0,3.0,318.53655112298105
1.32,596.0,6.0,937.1161446148114
1.66,627.0,12.0,2386.039620401448
2.09,692.0,15.0,4342.937684322529
2.99,808.0,21.0,10945.308805106837
3.6,905.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.15,481.0,3.0,214.88493750554187
1.39,572.0,9.0,1219.7966515848211
1.66,626.0,12.0,2386.039620401448
2.09,691.0,15.0,4342.937684322529
2.51,758.0,18.0,7208.698502927139
2.98,807.0,21.0,10945.308805106837
3.6,904.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.14,470.0,3.0,195.1138477389501
1.39,571.0,9.0,1219.7966515848211
1.66,625.0,12.0,2386.039620401448
2.09,690.0,15.0,4342.937684322529
1.15,471.0,3.0,218.0684180611795
2.09,689.0,15.0,4342.937684322529
2.51,756.0,18.0,7208.698502927139
3.6,902.0,24.0,16502.78620930718
4.53,1050.0,27.0,27140.00949485198
1.29,575.0,6.0,819.9556825869361
1.39,569.0,9.0,1219.7966515848211
1.66,623.0,12.0,2386.039620401448
2.09,688.0,15.0,4342.937684322529
2.51,755.0,18.0,7208.698502927139
3.59,901.0,24.0,16502.78620930718
1.3,577.0,6.0,834.0928495280901
1.66,622.0,12.0,2386.039620401448
2.51,754.0,18.0,7208.698502927139
2.98,803.0,21.0,10945.308805106837
1.19,497.0,3.0,373.8495257771854
1.28,567.0,6.0,781.7853318458201
1.39,568.0,9.0,1219.7966515848211
1.66,621.0,12.0,2386.039620401448
2.09,686.0,15.0,4342.937684322529
3.59,899.0,24.0,16502.78620930718
1.23,527.0,3.0,533.0340255345802
1.28,561.0,6.0,753.510997963512
1.39,567.0,9.0,1219.7966515848211
1.66,621.0,12.0,2386.039620401448
2.09,685.0,15.0,4342.937684322529
2.51,751.0,18.0,7208.698502927139
2.98,801.0,21.0,10945.308805106837
4.53,1040.0,27.0,27140.00949485198
1.29,579.0,3.0,800.4778081346793
1.28,565.0,6.0,777.544181763474
1.39,566.0,9.0,1219.7966515848211
1.66,620.0,12.0,2386.039620401448
2.09,685.0,15.0,4342.937684322529
2.51,750.0,18.0,7208.698502927139
4.53,1040.0,27.0,27140.00949485198
1.3,619.0,3.0,909.3025776550296
1.28,562.0,6.0,766.2344482105506
1.66,619.0,12.0,2386.039620401448
2.09,684.0,15.0,4342.937684322529
4.53,1040.0,27.0,27140.00949485198
1.21,499.0,6.0,423.2248903161049
1.67,640.0,12.0,2386.039620401448
2.09,707.0,15.0,4342.937684322529
2.52,776.0,18.0,7208.698502927139
4.56,1060.0,27.0,27140.00949485198
1.2,497.0,6.0,408.87828386471153
1.39,584.0,9.0,1218.3410469886576
2.09,706.0,15.0,4342.937684322529
2.52,775.0,18.0,7208.698502927139
4.56,1060.0,27.0,27140.00949485198
1.22,539.0,3.0,475.44863219427924
1.2,496.0,6.0,407.4436232195722
1.39,583.0,9.0,1218.3410469886576
2.99,821.0,21.0,10945.308805106837
3.61,919.0,24.0,16502.78620930718
1.21,535.0,3.0,460.9973059877662
1.67,637.0,12.0,2386.039620401448
2.99,820.0,21.0,10945.308805106837
4.55,1060.0,27.0,27140.00949485198
1.24,563.0,3.0,582.4722219265715
1.21,512.0,6.0,443.90704195223776
1.39,581.0,9.0,1218.3410469886576
1.67,636.0,12.0,2386.039620401448
2.09,703.0,15.0,4342.937684322529
1.39,581.0,9.0,1218.3410469886576
2.09,702.0,15.0,4342.937684322529
2.52,770.0,18.0,7208.698502927139
3.61,916.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.23,544.0,3.0,520.2477434344697
1.29,582.0,6.0,795.9224987869741
1.67,635.0,12.0,2386.039620401448
2.52,769.0,18.0,7208.698502927139
2.99,817.0,21.0,10945.308805106837
4.55,1060.0,27.0,27140.00949485198
1.3,592.0,6.0,858.126033328052
1.39,579.0,9.0,1218.3410469886576
2.09,700.0,15.0,4342.937684322529
2.52,768.0,18.0,7208.698502927139
2.99,816.0,21.0,10945.308805106837
3.61,914.0,24.0,16502.78620930718
1.21,527.0,3.0,447.9911124019045
1.32,604.0,6.0,944.2370879629484
1.67,633.0,12.0,2386.039620401448
2.09,699.0,15.0,4342.937684322529
2.99,815.0,21.0,10945.308805106837
4.55,1060.0,27.0,27140.00949485198
1.33,606.0,6.0,972.7208613554957
1.39,578.0,9.0,1218.3410469886576
2.09,698.0,15.0,4342.937684322529
2.99,814.0,21.0,10945.308805106837
3.6,911.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.33,607.0,6.0,992.7851664364224
1.39,577.0,9.0,1218.3410469886576
2.52,765.0,18.0,7208.698502927139
2.99,813.0,21.0,10945.308805106837
3.6,910.0,24.0,16502.78620930718
1.33,605.0,6.0,975.5692386947504
1.67,630.0,12.0,2386.039620401448
2.09,696.0,15.0,4342.937684322529
2.52,764.0,18.0,7208.698502927139
2.99,812.0,21.0,10945.308805106837
3.6,909.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.33,603.0,6.0,969.872484016241
1.39,575.0,9.0,1218.3410469886576
2.09,695.0,15.0,4342.937684322529
2.99,811.0,21.0,10945.308805106837
4.54,1050.0,27.0,27140.00949485198
1.27,586.0,3.0,724.9120328403328
1.32,601.0,6.0,954.2064086503398
1.39,574.0,9.0,1218.3410469886576
2.09,694.0,15.0,4342.937684322529
2.52,762.0,18.0,7208.698502927139
2.99,810.0,21.0,10945.308805106837
4.54,1050.0,27.0,27140.00949485198
1.32,598.0,6.0,939.9645219540661
1.66,628.0,12.0,2386.039620401448
2.51,761.0,18.0,7208.698502927139
2.99,809.0,21.0,10945.308805106837
3.6,906.0,24.0,16502.78620930718
1.23,557.0,3.0,543.0557060995316
1.31,591.0,6.0,894.8826673750526
1.39,573.0,9.0,1219.7966515848211
1.66,627.0,12.0,2386.039620401448
2.09,692.0,15.0,4342.937684322529
2.51,759.0,18.0,7208.698502927139
3.6,905.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.2,534.0,3.0,427.9896391740495
1.31,591.0,6.0,897.7101007632833
1.39,572.0,9.0,1219.7966515848211
1.66,626.0,12.0,2386.039620401448
2.51,758.0,18.0,7208.698502927139
2.99,807.0,21.0,10945.308805106837
3.6,904.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.16,494.0,3.0,261.00351766024
1.3,584.0,6.0,859.5397500221675
1.66,625.0,12.0,2386.039620401448
2.51,757.0,18.0,7208.698502927139
2.99,806.0,21.0,10945.308805106837
3.6,903.0,24.0,16502.78620930718
4.54,1050.0,27.0,27140.00949485198
1.3,582.0,6.0,852.4711665515904
1.66,624.0,12.0,2386.039620401448
2.09,690.0,15.0,4342.937684322529
2.98,805.0,21.0,10945.308805106837
4.54,1050.0,27.0,27140.00949485198
1.14,469.0,3.0,196.53803640857745
1.29,574.0,6.0,807.2322323398975
1.66,624.0,12.0,2386.039620401448
2.09,689.0,15.0,4342.937684322529
2.98,804.0,21.0,10945.308805106837
3.6,901.0,24.0,16502.78620930718
4.53,1050.0,27.0,27140.00949485198
1.29,571.0,6.0,794.5087820928587
1.66,623.0,12.0,2386.039620401448
2.98,803.0,21.0,10945.308805106837
4.53,1050.0,27.0,27140.00949485198
1.17,480.0,3.0,279.476082463348
1.28,566.0,6.0,771.8893149870122
2.09,687.0,15.0,4342.937684322529
2.98,802.0,21.0,10945.308805106837
4.53,1040.0,27.0,27140.00949485198
1.18,490.0,3.0,340.1297646286549
1.39,567.0,9.0,1219.7966515848211
1.66,621.0,12.0,2386.039620401448
4.53,1040.0,27.0,27140.00949485198
1.2,505.0,3.0,422.29288449554
1.27,554.0,6.0,707.2353381761343
1.66,620.0,12.0,2386.039620401448
2.51,751.0,18.0,7208.698502927139
2.98,800.0,21.0,10945.308805106837
3.59,897.0,24.0,16502.78620930718
1.24,533.0,3.0,571.4242877614477
1.39,566.0,9.0,1219.7966515848211
2.51,750.0,18.0,7208.698502927139
2.98,799.0,21.0,10945.308805106837
1.26,545.0,6.0,669.3477307738412
1.39,565.0,9.0,1219.7966515848211
1.66,619.0,12.0,2386.039620401448
2.98,798.0,21.0,10945.308805106837
1.21,543.0,3.0,471.40644964666046
1.39,584.0,9.0,1218.3410469886576
1.67,640.0,12.0,2386.039620401448
2.09,706.0,15.0,4342.937684322529
2.52,775.0,18.0,7208.698502927139
3.61,920.0,24.0,16502.78620930718
4.56,1060.0,27.0,27140.00949485198
1.39,583.0,9.0,1218.3410469886576
1.67,639.0,12.0,2386.039620401448
2.52,774.0,18.0,7208.698502927139
3.0,822.0,21.0,10945.308805106837
3.61,919.0,24.0,16502.78620930718
4.56,1060.0,27.0,27140.00949485198
1.22,539.0,3.0,476.89376481493053
1.39,583.0,9.0,1218.3410469886576
1.67,638.0,12.0,2386.039620401448
3.0,821.0,21.0,10945.308805106837
3.61,918.0,24.0,16502.78620930718
4.56,1060.0,27.0,27140.00949485198
1.67,637.0,12.0,2386.039620401448
2.09,703.0,15.0,4342.937684322529
2.52,772.0,18.0,7208.698502927139
2.99,820.0,21.0,10945.308805106837
3.61,917.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.2,528.0,3.0,408.74214818305603
1.2,495.0,6.0,407.4436232195722
1.39,581.0,9.0,1218.3410469886576
1.67,636.0,12.0,2386.039620401448
3.61,916.0,24.0,16502.78620930718
1.23,549.0,3.0,539.0344675029368
1.2,497.0,6.0,403.04539350454655
1.39,580.0,9.0,1218.3410469886576
1.67,635.0,12.0,2386.039620401448
2.99,818.0,21.0,10945.308805106837
3.61,915.0,24.0,16502.78620930718
4.55,1060.0,27.0,27140.00949485198
1.24,566.0,3.0,605.426792248801
1.21,516.0,6.0,465.11279236396894
1.39,579.0,9.0,1218.3410469886576
1.67,634.0,12.0,2386.039620401448
2.52,769.0,18.0,7208.698502927139
4.55,1060.0,27.0,27140.00949485198
1.21,526.0,3.0,437.87518405734534
1.39,579.0,9.0,1218.3410469886576
1.67,633.0,12.0,2386.039620401448
2.52,768.0,18.0,7208.698502927139
2.99,816.0,21.0,10945.308805106837
3.61,913.0,24.0,16502.78620930718
1.19,513.0,3.0,373.0117677362281
1.39,578.0,9.0,1218.3410469886576
2.09,699.0,15.0,4342.937684322529
2.52,767.0,18.0,7208.698502927139
2.99,815.0,21.0,10945.308805106837
3.61,912.0,24.0,16502.78620930718
1.3,589.0,6.0,853.8848832457059
1.39,577.0,9.0,1218.3410469886576
1.67,632.0,12.0,2386.039620401448
2.09,698.0,15.0,4342.937684322529
2.99,814.0,21.0,10945.308805106837
4.55,1050.0,27.0,27140.00949485198
1.19,508.0,3.0,357.2305006396953
1.31,595.0,6.0,896.296384069168
1.67,631.0,12.0,2386.039620401448
2.09,697.0,15.0,4342.937684322529
2.52,764.0,18.0,7208.698502927139
2.99,813.0,21.0,10945.308805106837
3.6,910.0,24.0,16502.78620930718
4.55,1050.0,27.0,27140.00949485198
1.22,553.0,3.0,523.0751768227005
1.32,599.0,6.0,935.691955945184
1.39,576.0,9.0,1218.3410469886576
1.67,630.0,12.0,2386.039620401448
2.09,696.0,15.0,4342.937684322529
2.52,763.0,18.0,7208.698502927139
3.6,909.0,24.0,16502.78620930718
